Method                                            ,Problem                                           ,ProbSize                                          ,Seed                                              ,Time Init                                         ,Time Ops                                          ,Num Ops                                           ,Init Score                                        ,Final Score                                       ,Procs                                             ,MPI_Nodes                                         ,CUDA_BlockSize                                    ,CUDA_GridSize                                     ,Num Iterations                                    ,PopSize                                           ,ResultsFilename                                   
CUDA_GA                                           ,TSP                                               ,100                                               ,42                                                ,0.212602                                          ,12.744396                                         ,4096000                                           ,11141.209961                                      ,666.964783                                        ,256                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-08__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,43                                                ,0.212920                                          ,12.767031                                         ,4096000                                           ,10881.807617                                      ,792.002380                                        ,256                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-08__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,44                                                ,0.212431                                          ,12.766628                                         ,4096000                                           ,10223.791992                                      ,839.733948                                        ,256                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-08__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,42                                                ,0.610631                                          ,101.710284                                        ,40960000                                          ,126325.890625                                     ,72091.343750                                      ,256                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-10__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,43                                                ,0.609161                                          ,101.533515                                        ,40960000                                          ,122952.015625                                     ,71316.281250                                      ,256                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-11__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,44                                                ,0.606497                                          ,101.588284                                        ,40960000                                          ,123207.265625                                     ,74315.367188                                      ,256                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-12__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,42                                                ,0.188408                                          ,4.690172                                          ,819200                                            ,523.757080                                        ,379.036346                                        ,512                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,512                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-12__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,43                                                ,0.183430                                          ,4.681765                                          ,819200                                            ,718.998901                                        ,316.781158                                        ,512                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,512                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-12__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,44                                                ,0.185873                                          ,4.688148                                          ,819200                                            ,452.270477                                        ,254.515594                                        ,512                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,512                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-12__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,42                                                ,0.210382                                          ,13.132394                                         ,8192000                                           ,11141.209961                                      ,562.055725                                        ,512                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,512                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-12__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,43                                                ,0.212848                                          ,13.145021                                         ,8192000                                           ,10840.898438                                      ,650.100647                                        ,512                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,512                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-12__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,44                                                ,0.211654                                          ,13.131424                                         ,8192000                                           ,10223.791992                                      ,599.854736                                        ,512                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,512                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-12__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,42                                                ,0.650670                                          ,103.582007                                        ,81920000                                          ,126325.890625                                     ,70732.085938                                      ,512                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,512                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-13__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,43                                                ,0.658276                                          ,103.435170                                        ,81920000                                          ,122952.015625                                     ,67926.648438                                      ,512                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,512                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-14__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,44                                                ,0.657032                                          ,103.574579                                        ,81920000                                          ,121784.460938                                     ,67362.585938                                      ,512                                               ,-1                                                ,-1                                                ,-1                                                ,160                                               ,512                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-15__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,42                                                ,0.192488                                          ,5.163683                                          ,1638400                                           ,523.757080                                        ,379.036346                                        ,1024                                              ,-1                                                ,-1                                                ,-1                                                ,160                                               ,1024                                              ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-16__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,43                                                ,0.191767                                          ,5.151835                                          ,1638400                                           ,709.970276                                        ,316.781158                                        ,1024                                              ,-1                                                ,-1                                                ,-1                                                ,160                                               ,1024                                              ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-16__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,44                                                ,0.191407                                          ,5.142147                                          ,1638400                                           ,452.270477                                        ,254.515594                                        ,1024                                              ,-1                                                ,-1                                                ,-1                                                ,160                                               ,1024                                              ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-16__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,42                                                ,0.224679                                          ,13.547435                                         ,16384000                                          ,10770.047852                                      ,519.554871                                        ,1024                                              ,-1                                                ,-1                                                ,-1                                                ,160                                               ,1024                                              ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-16__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,43                                                ,0.213789                                          ,13.502127                                         ,16384000                                          ,10620.631836                                      ,545.553162                                        ,1024                                              ,-1                                                ,-1                                                ,-1                                                ,160                                               ,1024                                              ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-16__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,44                                                ,0.216695                                          ,13.503785                                         ,16384000                                          ,10223.791992                                      ,488.624451                                        ,1024                                              ,-1                                                ,-1                                                ,-1                                                ,160                                               ,1024                                              ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-16__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,42                                                ,0.677945                                          ,104.587133                                        ,163840000                                         ,126325.890625                                     ,68691.851562                                      ,1024                                              ,-1                                                ,-1                                                ,-1                                                ,160                                               ,1024                                              ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-17__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,43                                                ,0.693202                                          ,104.403707                                        ,163840000                                         ,122952.015625                                     ,64184.929688                                      ,1024                                              ,-1                                                ,-1                                                ,-1                                                ,160                                               ,1024                                              ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-18__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,44                                                ,0.681166                                          ,104.367456                                        ,163840000                                         ,121784.460938                                     ,61038.457031                                      ,1024                                              ,-1                                                ,-1                                                ,-1                                                ,160                                               ,1024                                              ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-19__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,42                                                ,0.167084                                          ,8.441588                                          ,204800                                            ,600.479004                                        ,379.036346                                        ,64                                                ,-1                                                ,-1                                                ,-1                                                ,320                                               ,64                                                ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-20__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,43                                                ,0.190770                                          ,8.591717                                          ,204800                                            ,832.138123                                        ,316.781158                                        ,64                                                ,-1                                                ,-1                                                ,-1                                                ,320                                               ,64                                                ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-20__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,44                                                ,0.175340                                          ,8.589508                                          ,204800                                            ,572.665527                                        ,254.515594                                        ,64                                                ,-1                                                ,-1                                                ,-1                                                ,320                                               ,64                                                ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-20__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,42                                                ,0.202887                                          ,24.770977                                         ,2048000                                           ,11624.131836                                      ,519.115295                                        ,64                                                ,-1                                                ,-1                                                ,-1                                                ,320                                               ,64                                                ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-20__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,43                                                ,0.195191                                          ,24.704934                                         ,2048000                                           ,10923.352539                                      ,793.008911                                        ,64                                                ,-1                                                ,-1                                                ,-1                                                ,320                                               ,64                                                ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-20__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,44                                                ,0.195400                                          ,24.725420                                         ,2048000                                           ,11803.475586                                      ,700.875916                                        ,64                                                ,-1                                                ,-1                                                ,-1                                                ,320                                               ,64                                                ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-21__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,42                                                ,0.541113                                          ,196.092256                                        ,20480000                                          ,127577.890625                                     ,62749.867188                                      ,64                                                ,-1                                                ,-1                                                ,-1                                                ,320                                               ,64                                                ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-23__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,43                                                ,0.538852                                          ,195.984649                                        ,20480000                                          ,125685.359375                                     ,60525.132812                                      ,64                                                ,-1                                                ,-1                                                ,-1                                                ,320                                               ,64                                                ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-25__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,44                                                ,0.542190                                          ,197.174373                                        ,20480000                                          ,125187.070312                                     ,63329.320312                                      ,64                                                ,-1                                                ,-1                                                ,-1                                                ,320                                               ,64                                                ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-27__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,42                                                ,0.170898                                          ,8.546794                                          ,409600                                            ,535.642578                                        ,379.036346                                        ,128                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,128                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-27__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,43                                                ,0.172561                                          ,8.545821                                          ,409600                                            ,832.138123                                        ,316.781158                                        ,128                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,128                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-27__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,44                                                ,0.167609                                          ,8.459777                                          ,409600                                            ,562.548401                                        ,254.515594                                        ,128                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,128                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-27__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,42                                                ,0.202103                                          ,25.216687                                         ,4096000                                           ,11159.735352                                      ,401.543884                                        ,128                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,128                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-27__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,43                                                ,0.203132                                          ,25.262387                                         ,4096000                                           ,10881.807617                                      ,456.807190                                        ,128                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,128                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-27__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,44                                                ,0.201356                                          ,25.208016                                         ,4096000                                           ,10223.791992                                      ,562.969238                                        ,128                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,128                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-28__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,42                                                ,0.602312                                          ,201.284477                                        ,40960000                                          ,126325.890625                                     ,55015.410156                                      ,128                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,128                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-30__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,43                                                ,0.601193                                          ,201.174915                                        ,40960000                                          ,122952.015625                                     ,53003.304688                                      ,128                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,128                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-32__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,44                                                ,0.602423                                          ,201.534922                                        ,40960000                                          ,124928.664062                                     ,53131.441406                                      ,128                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,128                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-34__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,42                                                ,0.179809                                          ,8.779794                                          ,819200                                            ,523.757080                                        ,379.036346                                        ,256                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-34__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,43                                                ,0.176542                                          ,8.748785                                          ,819200                                            ,780.101929                                        ,316.781158                                        ,256                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-34__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,10                                                ,44                                                ,0.198194                                          ,8.966582                                          ,819200                                            ,452.270477                                        ,254.515594                                        ,256                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-34__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,42                                                ,0.208502                                          ,25.603152                                         ,8192000                                           ,11141.209961                                      ,334.339111                                        ,256                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-34__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,43                                                ,0.210053                                          ,25.600027                                         ,8192000                                           ,10881.807617                                      ,392.517059                                        ,256                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-35__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,100                                               ,44                                                ,0.208461                                          ,25.592054                                         ,8192000                                           ,10223.791992                                      ,417.147736                                        ,256                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-35__seeds_44.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,42                                                ,0.619710                                          ,204.531573                                        ,81920000                                          ,126325.890625                                     ,47413.234375                                      ,256                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-37__seeds_42.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,43                                                ,0.553519                                          ,204.295270                                        ,81920000                                          ,122952.015625                                     ,46482.628906                                      ,256                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-39__seeds_43.txt
CUDA_GA                                           ,TSP                                               ,1000                                              ,44                                                ,0.553622                                          ,204.472222                                        ,81920000                                          ,123207.265625                                     ,48713.847656                                      ,256                                               ,-1                                                ,-1                                                ,-1                                                ,320                                               ,256                                               ,results/proper_exps/v33_cuda_good_ga/cuda/ga/cuda_ga_experiment_1_standard_TSP/2021-06-23-18-09-38//2021-06-23-18-10-41__seeds_44.txt
